system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,blue,cs_cdf,doy,evi,green,mask,ndvi,ndvi_asm,ndvi_corr,ndvi_ent,ndvi_texture_sd_3,ndvi_texture_sd_5,nir,re1,re2,re3,red,region,spatial_max,swir1,swir2,system:time_start,.geo
20230104T094411_20230104T094406_T33UYQ_10,0,2023-01-04,70,1,13,110,pasture,48.93328,18,19.17838,0,0,LR15,0.058800000000000005,0.9411764705882353,3.0,0.2401110810078569,0.08420000000000001,1.0,0.3902036249637604,0.004847210743801636,0.4365799465333973,5.334787581491168,127.24009123042364,188.30810739286414,0.2526,0.1495,0.19970000000000002,0.2233,0.11080000000000001,LR,0.5663923960118575,0.3063,0.19870000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.17838,48.93328]}"
20230104T094411_20230104T094406_T33UYQ_11,0,2023-01-04,70,1,13,60,grazed meadow,48.93145,0,19.17819,1,1,LR16,0.043300000000000005,0.9411764705882353,3.0,0.3446335391016677,0.07060000000000001,1.0,0.5457736849784851,0.004797727272727256,0.5569203400769848,5.342506720547403,109.72041634353978,184.74798485670726,0.2862,0.1476,0.2306,0.25930000000000003,0.08410000000000001,LR,0.5663923960118575,0.2786,0.1695,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.17819,48.93145]}"
20230104T094411_20230104T094406_T33UYQ_12,0,2023-01-04,70,1,13,60,grazed meadow,48.92775,0,19.17735,1,1,LR17,0.0492,0.9333333333333333,3.0,0.2750325097529259,0.0814,1.0,0.445263147354126,0.004785227272727255,0.5563152648665746,5.344239588498803,375.99147840973035,393.408732721441,0.2746,0.1414,0.18660000000000002,0.21980000000000002,0.10540000000000001,LR,0.5663923960118575,0.2446,0.1535,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.177350000000004,48.92775]}"
20230104T094411_20230104T094406_T33UYQ_13,0,2023-01-04,63,1,2,15,pasture,48.87797,10,19.08962,0,0,LR18,0.06380000000000001,0.9215686274509803,3.0,0.32651608310141744,0.09860000000000001,1.0,0.46220797300338745,0.004783057851239652,0.7964376840051817,5.34439712194893,1008.7629130493724,975.0853624022051,0.31920000000000004,0.14980000000000002,0.2185,0.23920000000000002,0.1174,LR,0.5663923960118575,0.2316,0.15910000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.089619999999996,48.877970000000005]}"
20230104T094411_20230104T094406_T33UYQ_14,0,2023-01-04,N/A,1,13,N/A,grazed meadow,48.93456,0,19.184653,1,1,LR19,0.041,0.9333333333333333,3.0,0.4713237745915305,0.0816,1.0,0.6536416411399841,0.004843388429752049,0.7342806474184375,5.335890315642058,86.37223183593362,164.47728537981234,0.35760000000000003,0.15710000000000002,0.29050000000000004,0.3255,0.07490000000000001,LR,0.5663923960118575,0.26630000000000004,0.15480000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.184653,48.934560000000005]}"
20230104T094411_20230104T094406_T33UYQ_15,0,2023-01-04,91,1,2,80,pasture,48.962678,55,19.186086,0,0,LR2,0.0937,0.9294117647058824,3.0,0.23739284350813872,0.10980000000000001,1.0,0.32233741879463196,0.004793388429752049,0.49562967272164615,5.342821787447658,1109.4089980095887,1059.7384364639267,0.2806,0.21180000000000002,0.25270000000000004,0.2609,0.1438,LR,0.5663923960118575,0.2011,0.14020000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.186086,48.962678]}"
20230104T094411_20230104T094406_T33UYQ_16,1,2023-01-04,0,0,2,0,abandoned,48.87515,90,19.08385,0,0,LR20,0.1568,0.9254901960784314,3.0,0.12399708242159,0.124,1.0,0.12014134228229523,0.004772727272727256,0.714972990939162,5.345972456450203,1204.2586794775625,1477.5481091532595,0.1268,0.1393,0.16090000000000002,0.1383,0.09960000000000001,LR,0.5663923960118575,0.06570000000000001,0.0468,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.08385,48.87515]}"
20230104T094411_20230104T094406_T33UYQ_17,0,2023-01-04,91,1,2,15,pasture,48.883,25,19.08613,0,0,LR21,0.0644,0.9294117647058824,3.0,0.2364779874213837,0.099,1.0,0.36328503489494324,0.004772727272727256,0.7508485537664401,5.345972456450203,706.7895668997841,958.9180514429996,0.2822,0.18660000000000002,0.2217,0.2546,0.1318,LR,0.5663923960118575,0.3796,0.27240000000000003,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.08613,48.883]}"
20230104T094411_20230104T094406_T33UYQ_18,0,2023-01-04,91,1,2,15,pasture,48.8846,8,19.09028,0,0,LR22,0.0862,0.9333333333333333,3.0,0.19136983764429905,0.1208,1.0,0.27531084418296814,0.004772727272727256,0.6854480340858945,5.345972456450203,405.8177320589592,939.5281736735868,0.2872,0.1945,0.23170000000000002,0.2526,0.1632,LR,0.5663923960118575,0.3748,0.2847,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.09028,48.8846]}"
20230104T094411_20230104T094406_T33UYQ_19,0,2023-01-04,189,1,5,0.8,pasture,48.9180672,2,19.1748465,0,0,LR23,0.0454,0.9333333333333333,3.0,0.3275072405199704,0.068,1.0,0.5190819501876831,0.004785227272727255,0.6534486851867037,5.344239588498803,500.93496174823736,997.703155641426,0.2846,0.1494,0.2106,0.2427,0.0901,LR,0.5663923960118575,0.2767,0.1656,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.174846500000005,48.91806720000001]}"
