system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,blue,cs_cdf,doy,evi,green,mask,ndvi,ndvi_asm,ndvi_corr,ndvi_ent,ndvi_texture_sd_3,ndvi_texture_sd_5,nir,re1,re2,re3,red,region,spatial_max,swir1,swir2,system:time_start,.geo
20220102T095411_20220102T095409_T33UYQ_10,0,2022-01-02,70,1,13,110,pasture,48.93328,18,19.17838,0,0,LR15,1.0E-4,0.8431372549019608,1.0,0.0865543315549073,0.0204,1.0,0.37931033968925476,0.004783057851239653,0.400779936941944,5.34439712194893,288.9061491478008,516.8109993441487,0.082,0.0506,0.0639,0.0698,0.0369,LR,0.5429997379249997,0.0745,0.0488,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.17838,48.93328]}"
20220102T095411_20220102T095409_T33UYQ_11,0,2022-01-02,70,1,13,60,grazed meadow,48.93145,0,19.17819,1,1,LR16,1.0E-4,0.8666666666666667,1.0,0.14220577792727138,0.0187,1.0,0.5036399960517883,0.004785227272727255,0.3147269542906114,5.344239588498803,178.9944168109128,219.60298667684884,0.1136,0.0682,0.0927,0.1023,0.0375,LR,0.5429997379249997,0.09090000000000001,0.058100000000000006,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.17819,48.93145]}"
20220102T095411_20220102T095409_T33UYQ_12,0,2022-01-02,70,1,13,60,grazed meadow,48.92775,0,19.17735,1,1,LR17,1.0E-4,0.8509803921568627,1.0,0.13920677757660646,0.0183,1.0,0.42692509293556213,0.004772727272727256,0.8110191815457884,5.345972456450203,906.2876683349091,926.0278075238103,0.13620000000000002,0.0779,0.0961,0.1109,0.054700000000000006,LR,0.5429997379249997,0.1067,0.07250000000000001,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.177350000000004,48.92775]}"
20220102T095411_20220102T095409_T33UYQ_13,0,2022-01-02,63,1,2,15,pasture,48.87797,10,19.08962,0,0,LR18,0.203,0.8823529411764706,1.0,0.3494472550121791,0.24080000000000001,1.0,0.2919384241104126,0.004772727272727256,0.7869629365555397,5.345972456450203,755.1039735220713,1070.6185959496997,0.49520000000000003,0.3498,0.3869,0.3865,0.27140000000000003,LR,0.5429997379249997,0.2539,0.16640000000000002,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.089619999999996,48.877970000000005]}"
20220102T095411_20220102T095409_T33UYQ_14,0,2022-01-02,N/A,1,13,N/A,grazed meadow,48.93456,0,19.184653,1,1,LR19,0.0014,0.8156862745098039,1.0,0.1784532823641844,0.0361,1.0,0.553907573223114,0.004772727272727256,0.43327901112763806,5.345972456450203,181.0444339024705,312.7879704518619,0.13620000000000002,0.0742,0.1131,0.1252,0.0391,LR,0.5429997379249997,0.09960000000000001,0.0673,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.184653,48.934560000000005]}"
20220102T095411_20220102T095409_T33UYQ_15,0,2022-01-02,91,1,2,80,pasture,48.962678,55,19.186086,0,0,LR2,0.6656000000000001,0.7764705882352941,1.0,-0.7703488372093075,0.63,1.0,-0.036882393062114716,0.004990337575674925,0.6485645163421603,5.304975362019758,167.77808571884535,226.53067654875045,0.5536,0.612,0.5994,0.5476,0.596,LR,0.5429997379249997,0.1484,0.1293,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.186086,48.962678]}"
20220102T095411_20220102T095409_T33UYQ_16,1,2022-01-02,0,0,2,0,abandoned,48.87515,90,19.08385,0,0,LR20,0.1206,0.9098039215686274,1.0,0.17332177854809674,0.15480000000000002,1.0,0.21867115795612335,0.004772727272727256,0.7500887762631777,5.345972456450203,490.6762776984874,816.3078438112478,0.2898,0.26940000000000003,0.3332,0.3125,0.18580000000000002,LR,0.5429997379249997,0.1567,0.1288,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.08385,48.87515]}"
20220102T095411_20220102T095409_T33UYQ_17,0,2022-01-02,91,1,2,15,pasture,48.883,25,19.08613,0,0,LR21,1.1584,0.9137254901960784,1.0,-1.6222570532915404,1.1408,1.0,-0.07698029279708862,0.004805888429752049,0.4407630130151323,5.341088919496258,112.27770207098418,148.21540137435966,0.9928,1.2283000000000002,1.1423,1.0488,1.1584,LR,0.5429997379249997,0.0424,0.0379,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.08613,48.883]}"
20220102T095411_20220102T095409_T33UYQ_18,0,2022-01-02,91,1,2,15,pasture,48.8846,8,19.09028,0,0,LR22,0.7208,0.9098039215686274,1.0,-0.10574354407836126,0.772,1.0,-0.025530770421028137,0.004772727272727256,0.4061406663443967,5.345972456450203,179.2973466775633,172.752164761011,0.7252000000000001,0.8565,0.8176,0.8061,0.7632,LR,0.5429997379249997,0.0847,0.0661,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.09028,48.8846]}"
20220102T095411_20220102T095409_T33UYQ_19,0,2022-01-02,189,1,5,0.8,pasture,48.9180672,2,19.1748465,0,0,LR23,1.0E-4,0.8588235294117647,1.0,0.1585803969953188,0.0221,1.0,0.5123094916343689,0.004772727272727256,0.5517260333720146,5.345972456450203,754.2463607323872,1260.3864447718433,0.129,0.0727,0.09240000000000001,0.1056,0.041600000000000005,LR,0.5429997379249997,0.11810000000000001,0.077,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.174846500000005,48.91806720000001]}"
20220102T095411_20220102T095409_T33UYQ_20,0,2022-01-02,105,1,2,8.6,pasture,48.92181,5,19.16587,0,0,LR24,0.0843,0.8745098039215686,1.0,0.15981817525884776,0.10880000000000001,1.0,0.2501411736011505,0.004772727272727256,0.6364103010308494,5.345972456450203,1025.63173124987,1397.793034778737,0.2214,0.1753,0.1912,0.2005,0.1328,LR,0.5429997379249997,0.1393,0.08950000000000001,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.16587,48.92181000000001]}"
20220102T095411_20220102T095409_T33UYQ_21,0,2022-01-02,119,1,5,8.6,pasture,48.91677,1,19.17239,0,0,LR25,0.0037,0.8509803921568627,1.0,0.1951227913064444,0.0349,1.0,0.519963264465332,0.004783057851239653,0.47800890368646626,5.34439712194893,319.50132296584405,453.1499758595826,0.1656,0.0889,0.1316,0.1442,0.0523,LR,0.5429997379249997,0.13340000000000002,0.08750000000000001,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.17239,48.91677]}"
20220102T095411_20220102T095409_T33UYQ_22,0,2022-01-02,63,1,13,60,pasture,48.92214,2,19.17618,0,0,LR26,1.0E-4,0.8588235294117647,1.0,0.12693884827955076,0.0285,1.0,0.4289156496524811,0.00481838842975205,0.8360881530578859,5.339356051544858,1015.5185867329067,1237.252537385829,0.11860000000000001,0.0818,0.10200000000000001,0.1051,0.047400000000000005,LR,0.5429997379249997,0.1013,0.06570000000000001,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.176180000000002,48.92214]}"
20220102T095411_20220102T095409_T33UYQ_23,0,2022-01-02,112,1,13,8.6,grazed meadow,48.91946,0,19.17407,1,1,LR27,1.0E-4,0.8666666666666667,1.0,0.1747383359943232,0.020800000000000003,1.0,0.5253333449363708,0.004772727272727256,0.7306347698435168,5.345972456450203,445.7331619311576,655.1445438490323,0.14300000000000002,0.0731,0.1024,0.11670000000000001,0.044500000000000005,LR,0.5429997379249997,0.1028,0.062400000000000004,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.174069999999997,48.91946]}"
20220102T095411_20220102T095409_T33UYQ_24,0,2022-01-02,112,1,13,8.6,grazed meadow,48.91426,10,19.16851,2,1,LR28,1.0E-4,0.8470588235294118,1.0,0.11990843355982704,0.0284,1.0,0.42635658383369446,0.004783057851239652,0.7060108498012883,5.34439712194893,699.9138966500547,835.7251662562892,0.11040000000000001,0.0718,0.0917,0.0979,0.0444,LR,0.5429997379249997,0.0864,0.0565,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.16851,48.91426]}"
20220102T095411_20220102T095409_T33UYQ_25,0,2022-01-02,56,1,1,1.5,grazed meadow,48.9168,1,19.17659,2,1,LR29,1.0E-4,0.8117647058823529,1.0,0.3054524693120182,0.0045000000000000005,1.0,0.8719441294670105,0.005144008264462794,0.7065934296835383,5.303705639057703,1046.1427211839757,1331.9973057348143,0.1608,0.075,0.1125,0.1297,0.011000000000000001,LR,0.5429997379249997,0.0801,0.0577,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.176590000000004,48.9168]}"
20220102T095411_20220102T095409_T33UYQ_26,0,2022-01-02,91,1,2,80,pasture,48.967225,70,19.188714,0,0,LR3,0.7324,0.8,1.0,1.2762762762762692,0.6808000000000001,1.0,-0.027410512790083885,0.004772727272727256,0.29024911594415914,5.345972456450203,182.10324499232487,243.13158542251614,0.6032000000000001,0.6723,0.6254000000000001,0.5818,0.6372,LR,0.5429997379249997,0.11330000000000001,0.1253,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.188714,48.967225]}"
20220102T095411_20220102T095409_T33UYQ_27,0,2022-01-02,0,0,0,0,meadow,48.929862,1,19.211499,1,1,LR30,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.211499,48.929862]}"
20220102T095411_20220102T095409_T33UYQ_28,0,2022-01-02,N/A,1,N/A,N/A,grazed meadow,48.93187,4,19.21592,1,1,LR32,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.215919999999997,48.93187]}"
20220102T095411_20220102T095409_T33UYQ_29,0,2022-01-02,N/A,1,13,N/A,grazed meadow,48.929172,2,19.204013,1,1,LR33,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.204013000000003,48.92917200000001]}"
20220102T095411_20220102T095409_T33UYQ_30,0,2022-01-02,0,0,0,0,meadow,48.94135,50,19.23296,1,1,LR34,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.23296,48.94135000000001]}"
20220102T095411_20220102T095409_T33UYQ_31,0,2022-01-02,N/A,1,13,N/A,pasture,48.93998,30,19.18843,0,0,LR35,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.18843,48.93998]}"
20220102T095411_20220102T095409_T33UYQ_32,0,2022-01-02,N/A,1,13,N/A,pasture,48.933982,17,19.208641,0,0,LR36,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.208640999999997,48.93398199999999]}"
20220102T095411_20220102T095409_T33UYQ_33,0,2022-01-02,N/A,1,13,N/A,pasture,48.932195,5,19.189106,0,0,LR37,1.0E-4,0.8196078431372549,1.0,0.13764348766616655,0.032600000000000004,1.0,0.43760398030281067,0.004785227272727255,0.5209582983459276,5.344239588498803,479.90737600710366,545.7255349883155,0.1296,0.08020000000000001,0.10400000000000001,0.1182,0.0507,LR,0.5429997379249997,0.1149,0.0859,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.189106,48.932195]}"
20220102T095411_20220102T095409_T33UYQ_34,0,2022-01-02,N/A,1,13,N/A,pasture,48.937707,22,19.182709,0,0,LR38,0.35500000000000004,0.8588235294117647,1.0,0.026842034626224694,0.365,1.0,0.011534024961292744,0.004793388429752049,0.7020378716365974,5.342821787447658,1573.8476032378132,1983.1238122663142,0.3508,0.2504,0.2758,0.2972,0.3428,LR,0.5429997379249997,0.044700000000000004,0.0383,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.182709,48.937707]}"
20220102T095411_20220102T095409_T33UYQ_35,0,2022-01-02,N/A,1,13,N/A,grazed meadow,48.9417,0,19.19297,1,1,LR39,0.2674,0.803921568627451,1.0,0.272457512813596,0.2712,1.0,0.17524580657482147,0.00481838842975205,0.6303594812975352,5.339356051544858,466.61626331798203,483.86117637486535,0.40640000000000004,0.30310000000000004,0.3442,0.3538,0.2852,LR,0.5429997379249997,0.2101,0.154,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.19297,48.941700000000004]}"
20220102T095411_20220102T095409_T33UYQ_36,0,2022-01-02,N/A,1,13,N/A,pasture,48.929713,10,19.161517,0,0,LR41,0.034,0.8509803921568627,1.0,0.12153017539013947,0.061500000000000006,1.0,0.2802547812461853,0.004772727272727256,0.6697007270746711,5.345972456450203,999.751601802229,987.1351549916254,0.1608,0.11610000000000001,0.1361,0.14730000000000001,0.09040000000000001,LR,0.5429997379249997,0.11720000000000001,0.07970000000000001,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.161517000000003,48.929713]}"
20220102T095411_20220102T095409_T33UYQ_37,0,2022-01-02,N/A,1,13,N/A,pasture,48.930892,60,19.151641,0,0,LR42,0.4844,0.8588235294117647,1.0,-0.3599374021909235,0.466,1.0,-0.06712061911821365,0.004783057851239652,0.8162254625060028,5.34439712194893,402.0107167848007,813.7211768646724,0.3836,0.47350000000000003,0.4611,0.42560000000000003,0.4388,LR,0.5429997379249997,0.0388,0.0375,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.151641,48.930892]}"
20220102T095411_20220102T095409_T33UYQ_38,0,2022-01-02,N/A,1,N/A,N/A,pasture,48.89495,2,19.15343,0,0,LR43,0.0826,0.8549019607843137,1.0,0.2287973820561767,0.13540000000000002,1.0,0.3136448562145233,0.004808057851239653,0.43485291793045944,5.3409313860461305,350.35847293667393,480.2537027604208,0.3514,0.23650000000000002,0.2661,0.3003,0.1836,LR,0.5429997379249997,0.2561,0.15130000000000002,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.153430000000004,48.89495000000001]}"
20220102T095411_20220102T095409_T33UYQ_39,0,2022-01-02,105,1,2,N/A,pasture,48.93103,10,19.13342,0,0,LR44,0.0988,0.9137254901960784,1.0,0.0771416971173366,0.15860000000000002,1.0,0.11419984698295593,0.004793388429752049,0.5270780324020397,5.342821787447658,674.0108398571183,711.8530004255626,0.29660000000000003,0.23450000000000001,0.2515,0.27490000000000003,0.2358,LR,0.5429997379249997,0.1733,0.1183,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.13342,48.93103]}"
20220102T095411_20220102T095409_T33UYQ_40,0,2022-01-02,105,1,2,N/A,pasture,48.929039,4,19.114744,0,0,LR46,1.3416000000000001,0.9294117647058824,1.0,11.882352941175604,1.3312000000000002,1.0,-0.06558441370725632,0.004917871900826429,0.47932695316017915,5.324705440683022,61.79180020246661,97.34492430155505,1.1512,1.3972,1.2834,1.2037,1.3128,LR,0.5429997379249997,0.0417,0.0371,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.114744,48.929039]}"
20220102T095411_20220102T095409_T33UYQ_41,0,2022-01-02,105,1,2,N/A,mulched grazed meadow,48.924525,35,19.103992,0,0,LR47,1.2216,0.9137254901960784,1.0,-4.452054794520546,1.212,1.0,-0.06946918368339539,0.004938533057851222,0.5871895485476393,5.321554771680477,31.28002264614045,125.62347047805123,1.0448,1.249,1.1580000000000001,1.0686,1.2008,LR,0.5429997379249997,0.0347,0.0318,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.103991999999998,48.924525]}"
20220102T095411_20220102T095409_T33UYQ_42,0,2022-01-02,105,1,2,N/A,mulched grazed meadow,48.923225,1,19.102742,0,0,LR48,1.0072,0.9176470588235294,1.0,-6.504065040650419,0.9832000000000001,1.0,-0.07130124419927597,0.004797727272727256,0.7310632942602184,5.342506720547403,95.42104682193069,457.15567088723316,0.8336,0.9934000000000001,0.9192,0.8491000000000001,0.9616,LR,0.5429997379249997,0.034,0.026000000000000002,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.102742,48.923225]}"
20220102T095411_20220102T095409_T33UYQ_43,0,2022-01-02,140,1,13,80,grazed meadow,48.950017,20,19.197717,1,1,LR5,0.8488,0.807843137254902,1.0,-0.8693415637860086,0.8280000000000001,1.0,-0.04388470575213432,0.004816219008264446,0.5063469972943406,5.339513584994985,52.718287395417704,80.0190606348655,0.7364,0.8774000000000001,0.8405,0.7963,0.804,LR,0.5429997379249997,0.125,0.1067,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.197717,48.950017]}"
20220102T095411_20220102T095409_T33UYQ_44,0,2022-01-02,N/A,1,13,N/A,grazed meadow,48.932952,0,19.191196,1,1,LR50,0.0198,0.8117647058823529,1.0,0.24998267618321668,0.0585,1.0,0.5303197503089905,0.004772727272727256,0.7555603977548462,5.345972456450203,428.9724790182956,652.6911866449301,0.2082,0.12200000000000001,0.17850000000000002,0.1957,0.0639,LR,0.5429997379249997,0.1184,0.084,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.191196000000005,48.93295200000001]}"
20220102T095411_20220102T095409_T33UYQ_45,0,2022-01-02,N/A,1,13,N/A,grazed meadow,48.90053,0,19.151106,1,1,LR51,0.0334,0.8823529411764706,1.0,0.17980811995679524,0.0786,1.0,0.3577749729156494,0.004793388429752049,0.7231180322022552,5.342821787447658,949.0383707932033,1104.9623443939236,0.21480000000000002,0.1724,0.21200000000000002,0.2286,0.10160000000000001,LR,0.5429997379249997,0.1675,0.1068,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.151106,48.900529999999996]}"
20220102T095411_20220102T095409_T33UYQ_46,0,2022-01-02,N/A,1,13,N/A,pasture,48.92867,55,19.21793,0,0,LR52,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.217929999999996,48.92867]}"
20220102T095411_20220102T095409_T33UYQ_47,0,2022-01-02,N/A,1,13,N/A,grazed meadow,48.919444,1,19.220556,1,1,LR54,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.220556,48.919444]}"
20220102T095411_20220102T095409_T33UYQ_48,1,2022-01-02,0,0,2,0,abandoned,48.893417,90,19.218361,0,0,LR55,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.218361,48.89341700000001]}"
20220102T095411_20220102T095409_T33UYQ_49,1,2022-01-02,0,0,2,0,abandoned,48.89952,90,19.22629,0,0,LR56,0.2556,0.788235294117647,1.0,0.11545039908779922,0.25980000000000003,1.0,0.08135252445936203,0.004772727272727256,0.752623988410294,5.345972456450203,354.8386813693208,443.345153742126,0.323,0.311,0.326,0.3264,0.27440000000000003,LR,0.5429997379249997,0.15080000000000002,0.1346,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.226290000000002,48.89952]}"
20220102T095411_20220102T095409_T33UYQ_50,0,2022-01-02,0,0,0,0,meadow,48.92432,3,19.18001,1,1,LR59,1.0E-4,0.8352941176470589,1.0,0.12431338537149464,0.0068000000000000005,1.0,0.582205057144165,0.004772727272727256,0.4674454966608791,5.345972456450203,1396.34129737045,1391.0415144948595,0.0818,0.0444,0.059000000000000004,0.0689,0.0216,LR,0.5429997379249997,0.069,0.0465,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.18001,48.92432]}"
20220102T095411_20220102T095409_T33UYQ_51,0,2022-01-02,140,1,13,14,grazed meadow,48.94272,2,19.23526,1,1,LR6,-9999,-9999,1.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,LR,0.5429997379249997,-9999,-9999,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.235259999999997,48.94272000000001]}"
20220102T095411_20220102T095409_T33UYQ_52,0,2022-01-02,0,0,0,0,meadow,48.9068,0,19.15188,1,1,LR60,0.11220000000000001,0.8784313725490196,1.0,0.18372703412073493,0.111,1.0,0.24725943803787231,0.004984194214876016,0.821578148867339,5.31689983545094,2358.158889247876,3030.421253461435,0.2048,0.1337,0.16540000000000002,0.1701,0.1236,LR,0.5429997379249997,0.041800000000000004,0.0395,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.15188,48.9068]}"
20220102T095411_20220102T095409_T33UYQ_53,0,2022-01-02,0,0,0,0,meadow,48.9226,1,19.1838,1,1,LR61,1.0E-4,0.803921568627451,1.0,0.09281369677855374,1.0E-4,1.0,0.6754098534584045,0.0049493801652892395,0.6619870898216942,5.320767104429842,1182.0333542159333,1900.8393218392532,0.0511,0.0151,0.0356,0.040600000000000004,0.0099,LR,0.5429997379249997,0.029300000000000003,0.023200000000000002,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.1838,48.9226]}"
20220102T095411_20220102T095409_T33UYQ_54,1,2022-01-02,0,0,0,0,abandoned,48.91991,90,19.18095,0,0,LR63,1.0E-4,0.8,1.0,0.21324998936939235,1.0E-4,1.0,0.8214578032493591,0.005322314049586762,0.8584238465279126,5.2729001501070405,1227.189157650411,2103.8339376831,0.11120000000000001,0.0482,0.0714,0.11900000000000001,0.0109,LR,0.5429997379249997,0.0918,0.0834,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.180949999999996,48.91991]}"
20220102T095411_20220102T095409_T33UYQ_55,1,2022-01-02,0,0,0,0,abandoned,48.92513,60,19.12659,0,0,LR64,1.0608,0.9176470588235294,1.0,-1.4273356401384065,1.0616,1.0,-0.06737443804740906,0.004855888429752049,0.22967657578181727,5.334157447690658,155.29769614299474,203.7492338397392,0.9136000000000001,1.0550000000000002,1.0058,0.9317000000000001,1.0456,LR,0.5429997379249997,0.0381,0.032100000000000004,1.641117422939E12,"{""type"":""Point"",""coordinates"":[19.126590000000004,48.925129999999996]}"
