system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,blue,cs_cdf,doy,evi,green,mask,ndvi,ndvi_asm,ndvi_corr,ndvi_ent,ndvi_texture_sd_3,ndvi_texture_sd_5,nir,re1,re2,re3,red,region,spatial_max,swir1,swir2,system:time_start,.geo
20220109T094401_20220109T094357_T34UEV_158,0,2022-01-09,0,0,0,0,meadow,49.008975,40,22.518631,1,1,NS53,-9999,-9999,8.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.09086572398310122,-9999,-9999,1.641721615221E12,"{""type"":""Point"",""coordinates"":[22.518630999999996,49.00897499999999]}"
20220109T094401_20220109T094357_T34UEV_159,1,2022-01-09,0,0,0,0,abandoned,49.00525,90,22.538786,0,0,NS55,-9999,-9999,8.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.09086572398310122,-9999,-9999,1.641721615221E12,"{""type"":""Point"",""coordinates"":[22.538786000000005,49.00524999999999]}"
20220109T094401_20220109T094357_T34UEV_160,1,2022-01-09,0,0,0,0,abandoned,49.04925,90,22.52262,1,1,NS56,0.3286,0.807843137254902,8.0,0.14472390051988201,0.3052,1.0,0.06326781213283539,0.004772727272727256,0.6653251032207443,5.345972456450203,272.038637711931,465.0799118034341,0.3462,0.304,0.3108,0.3138,0.305,NS,0.09086572398310122,0.0727,0.0752,1.641721615221E12,"{""type"":""Point"",""coordinates"":[22.522619999999996,49.04925]}"
20220109T094401_20220109T094357_T34UEV_161,1,2022-01-09,0,0,0,0,abandoned,49.03858,75,22.51583,0,0,NS59,-9999,-9999,8.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.09086572398310122,-9999,-9999,1.641721615221E12,"{""type"":""Point"",""coordinates"":[22.515829999999998,49.03858]}"
20220109T094401_20220109T094357_T34UEV_162,1,2022-01-09,0,0,0,0,abandoned,49.02143,30,22.48114,0,0,NS60,-9999,-9999,8.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.09086572398310122,-9999,-9999,1.641721615221E12,"{""type"":""Point"",""coordinates"":[22.481140000000003,49.02143]}"
20220109T094401_20220109T094357_T34UEV_163,0,2022-01-09,0,0,0,0,mulched meadow,49.03175,6,22.47075,1,1,NS7,-9999,-9999,8.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.09086572398310122,-9999,-9999,1.641721615221E12,"{""type"":""Point"",""coordinates"":[22.470750000000002,49.03175]}"
20220111T093249_20220111T093246_T34UEV_123,0,2022-01-11,0,0,0,0,mulched meadow,49.04165,10,22.50572,0,0,NS1,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.505720000000004,49.041650000000004]}"
20220111T093249_20220111T093246_T34UEV_124,1,2022-01-11,0,0,0,0,abandoned,49.04875,80,22.52186,1,1,NS10,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.52186,49.04875]}"
20220111T093249_20220111T093246_T34UEV_125,0,2022-01-11,0,0,0,0,meadow,49.0355,65,22.52742,1,1,NS12,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.527419999999996,49.0355]}"
20220111T093249_20220111T093246_T34UEV_126,0,2022-01-11,0,0,0,0,meadow,49.0535,70,22.51414,1,1,NS14,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.51414,49.05350000000001]}"
20220111T093249_20220111T093246_T34UEV_127,0,2022-01-11,0,0,0,0,meadow,49.03917,3,22.50956,1,1,NS15,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.50956,49.03917]}"
20220111T093249_20220111T093246_T34UEV_128,0,2022-01-11,0,0,0,0,meadow,49.03861,5,22.52061,2,1,NS16,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.520610000000005,49.038610000000006]}"
