system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,blue,cs_cdf,doy,evi,green,mask,ndvi,ndvi_asm,ndvi_corr,ndvi_ent,ndvi_texture_sd_3,ndvi_texture_sd_5,nir,re1,re2,re3,red,region,spatial_max,swir1,swir2,system:time_start,.geo
20230112T095249_20230112T095252_T33UXQ_113,0,2023-01-12,270,1,5,36.25,pasture,48.88557,3,17.76022,0,0,NB5,0.054700000000000006,0.8156862745098039,11.0,0.4484404295210499,0.0907,1.0,0.6000000238418579,0.004793388429752049,0.5997514350821607,5.342821787447658,370.8395329299095,542.6296004393777,0.3508,0.1651,0.2751,0.31170000000000003,0.0877,NB,0.6581677866132953,0.2494,0.14800000000000002,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.76022,48.88557]}"
20230112T095249_20230112T095252_T33UXQ_114,1,2023-01-12,0,0,0,0,abandoned,48.886735,5,17.773467,0,0,NB50,-9999,-9999,11.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6581677866132953,-9999,-9999,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.773467,48.886735]}"
20230112T095249_20230112T095252_T33UXQ_115,0,2023-01-12,0,0,0,0,meadow,48.901275,3,17.808827,1,1,NB51,-9999,-9999,11.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6581677866132953,-9999,-9999,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.808826999999997,48.901275000000005]}"
20230112T095249_20230112T095252_T33UXQ_116,0,2023-01-12,196,1,5,38.5,pasture,48.90854,0,17.795525,0,0,NB52,0.055,0.8784313725490196,11.0,0.30943382513264045,0.07690000000000001,1.0,0.4909195601940155,0.004793388429752049,0.4567314691054063,5.342821787447657,324.6629636767038,389.2960362832603,0.2586,0.13770000000000002,0.2023,0.2235,0.0883,NB,0.6581677866132953,0.2741,0.1897,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.795525000000005,48.90854]}"
20230112T095249_20230112T095252_T33UXQ_117,0,2023-01-12,210,1,5,0,grazed meadow,48.882722,7,17.759944,1,1,NB55,0.0251,0.803921568627451,11.0,0.13821733821733825,0.024,1.0,0.5603960156440735,0.004793388429752049,0.3350254738828863,5.342821787447657,495.6137747725254,483.70737080632176,0.07880000000000001,0.042800000000000005,0.0611,0.0723,0.0222,NB,0.6581677866132953,0.096,0.0572,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.759944000000004,48.88272200000001]}"
20230112T095249_20230112T095252_T33UXQ_118,0,2023-01-12,270,1,5,1.0,grazed meadow,48.87587,5,17.816523,1,1,NB56,-9999,-9999,11.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6581677866132953,-9999,-9999,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.816523,48.87586999999999]}"
20230112T095249_20230112T095252_T33UXQ_119,0,2023-01-12,270,1,5,8.6,mulched grazed meadow,48.901333,0,17.80675,1,1,NB57,-9999,-9999,11.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6581677866132953,-9999,-9999,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.80675,48.901333]}"
20230112T095249_20230112T095252_T33UXQ_120,0,2023-01-12,270,1,5,38.5,pasture,48.887318,0.5,17.768697,0,0,NB61,-9999,-9999,11.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6581677866132953,-9999,-9999,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.768697,48.88731800000001]}"
20230112T095249_20230112T095252_T33UXQ_121,0,2023-01-12,196,1,5,20.75,grazed meadow,48.877917,0.5,17.789222,1,1,NB62,-9999,-9999,11.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6581677866132953,-9999,-9999,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.789222,48.877917]}"
20230112T095249_20230112T095252_T33UXQ_122,0,2023-01-12,210,1,5,5.5,grazed meadow,48.895,25,17.795194,1,1,NB7,0.0488,0.807843137254902,11.0,0.1899116689911669,0.0536,1.0,0.44281843304634094,0.004797727272727256,0.8521310816956018,5.342506720547403,532.8288770748992,820.1621912426797,0.1331,0.0675,0.1039,0.1136,0.0514,NB,0.6581677866132953,0.1046,0.0641,1.673517419883E12,"{""type"":""Point"",""coordinates"":[17.795194,48.895]}"
20230117T095331_20230117T095354_T33UXQ_77,0,2023-01-17,210,1,5,36.25,grazed meadow,48.89529,0,17.81145,1,1,NB1,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.811450000000004,48.89529000000001]}"
20230117T095331_20230117T095354_T33UXQ_78,0,2023-01-17,270,1,5,36.25,pasture,48.8858,0.1,17.76126,0,0,NB10,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.761260000000004,48.88580000000001]}"
20230117T095331_20230117T095354_T33UXQ_79,0,2023-01-17,0,0,0,0,meadow,48.89676,20,17.80877,1,1,NB11,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.808770000000003,48.89676]}"
20230117T095331_20230117T095354_T33UXQ_80,0,2023-01-17,210,1,5,N/A,grazed meadow,48.876139,40,17.815972,1,1,NB12,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.815972,48.876139]}"
20230117T095331_20230117T095354_T33UXQ_81,0,2023-01-17,0,0,0,0,meadow,48.882944,75,17.798417,1,1,NB13,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.798417,48.882944]}"
20230117T095331_20230117T095354_T33UXQ_82,0,2023-01-17,0,0,0,0,meadow,48.87407,2,17.78439,1,1,NB14,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.78439,48.87407]}"
20230117T095331_20230117T095354_T33UXQ_83,0,2023-01-17,0,0,0,0,meadow,48.8983450784,0,17.8097103664,1,1,NB15,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.8097103664,48.89834507839999]}"
20230117T095331_20230117T095354_T33UXQ_84,0,2023-01-17,210,1,5,5.5,grazed meadow,48.8945,1,17.795007,1,1,NB16,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.795006999999995,48.8945]}"
20230117T095331_20230117T095354_T33UXQ_85,0,2023-01-17,182,1,5,5.5,grazed meadow,48.89753,7,17.79583,1,1,NB17,0.059300000000000005,0.7803921568627451,16.0,0.22536045822634804,0.0716,1.0,0.4010544717311859,0.005046873035911127,0.8443859956017005,5.291356869071,535.6644081737086,643.2334009406002,0.1993,0.1101,0.1399,0.16090000000000002,0.0852,NB,0.6187786601402785,0.16970000000000002,0.10400000000000001,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.79583,48.89753]}"
20230117T095331_20230117T095354_T33UXQ_86,0,2023-01-17,112,1,3,6.5,grazed meadow,48.89643,1,17.79541,1,1,NB18,0.0485,0.7764705882352941,16.0,0.26865238825137744,0.06470000000000001,0.0,0.507235050201416,0.0102521670606777,0.5272427866548126,4.582601466428145,371.47246586982305,681.7399637135547,0.1927,0.11270000000000001,0.1651,0.1839,0.063,NB,0.6187786601402785,0.1598,0.11080000000000001,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.795410000000004,48.89643]}"
20230117T095331_20230117T095354_T33UXQ_87,0,2023-01-17,0,0,0,6.5,meadow,48.89492,2,17.80124,1,1,NB19,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.801240000000004,48.89492]}"
20230117T095331_20230117T095354_T33UXQ_88,0,2023-01-17,210,1,5,35.6,pasture,48.89351,2,17.80211,0,0,NB2,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.80211,48.89351]}"
20230117T095331_20230117T095354_T33UXQ_89,0,2023-01-17,182,1,5,35.6,grazed meadow,48.889437,10,17.778662,1,1,NB21,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.778661999999997,48.889437]}"
20230117T095331_20230117T095354_T33UXQ_90,0,2023-01-17,0,0,0,0,mulched meadow,48.88669,70,17.778662,1,1,NB22,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.778661999999997,48.88669]}"
20230117T095331_20230117T095354_T33UXQ_91,0,2023-01-17,63,1,2,35.6,pasture,48.89017,0,17.80125,0,0,NB23,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.80125,48.89017]}"
20230117T095331_20230117T095354_T33UXQ_92,0,2023-01-17,0,0,0,0,meadow,48.8935448585,0.5,17.8136142134,1,1,NB24,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.813614213399998,48.8935448585]}"
20230117T095331_20230117T095354_T33UXQ_93,0,2023-01-17,0,0,0,0,meadow,48.8891,3,17.8112,3,1,NB25,-9999,-9999,16.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NB,0.6187786601402785,-9999,-9999,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.811199999999996,48.88909999999999]}"
20230117T095331_20230117T095354_T33UXQ_94,0,2023-01-17,168,1,5,36.25,pasture,48.9015982971,25,17.8169634912,0,0,NB26,0.0787,0.796078431372549,16.0,0.5008202556721454,0.12660000000000002,1.0,0.5621959567070007,0.004793388429752049,0.5403590568579866,5.342821787447658,278.1966051261316,582.8167688969731,0.4496,0.21710000000000002,0.3665,0.4203,0.126,NB,0.6187786601402785,0.2722,0.1605,1.673949420301E12,"{""type"":""Point"",""coordinates"":[17.8169634912,48.9015982971]}"
